Date,ProShares Name,Ticker,NAV,Prior NAV,NAV Change (%),NAV Change ($),Shares Outstanding (000),Assets Under Management
03/01/2017,ProShares UltraPro Short QQQ,SQQQ,3808,3943,-3.42379,-135,139.85,532559957.44
02/28/2017,ProShares UltraPro Short QQQ,SQQQ,3943,3905,0.97311,38,139.85,551440102.99
02/27/2017,ProShares UltraPro Short QQQ,SQQQ,3905,3916,-0.28090,-11,139.85,546125691.65
02/24/2017,ProShares UltraPro Short QQQ,SQQQ,3916,3940,-0.60914,-24,139.85,547664073.88
02/23/2017,ProShares UltraPro Short QQQ,SQQQ,3940,3897,1.10341,43,139.85,551020544.2
02/22/2017,ProShares UltraPro Short QQQ,SQQQ,3897,3900,-0.07692,-3,140.35,546955368.21
02/21/2017,ProShares UltraPro Short QQQ,SQQQ,3900,3958,-1.46539,-58,140.35,547376427
02/17/2017,ProShares UltraPro Short QQQ,SQQQ,3958,4012,-1.34596,-54,133.85,529789896.94
02/16/2017,ProShares UltraPro Short QQQ,SQQQ,4012,4008,0.09980,4,133.85,537017955.16
02/15/2017,ProShares UltraPro Short QQQ,SQQQ,4008,4080,-1.76471,-72,133.85,536482543.44
02/14/2017,ProShares UltraPro Short QQQ,SQQQ,4080,4120,-0.97087,-40,136.35,556319954.4
02/13/2017,ProShares UltraPro Short QQQ,SQQQ,4120,4195,-1.78784,-75,136.35,561774071.6
02/10/2017,ProShares UltraPro Short QQQ,SQQQ,4195,4231,-0.85086,-36,127.35,534245541.35
02/09/2017,ProShares UltraPro Short QQQ,SQQQ,4231,4275,-1.02924,-44,127.35,538830246.83
02/08/2017,ProShares UltraPro Short QQQ,SQQQ,4275,4302,-0.62762,-27,127.35,544433775.75
02/07/2017,ProShares UltraPro Short QQQ,SQQQ,4302,4347,-1.03520,-45,127.35,547872304.86
02/06/2017,ProShares UltraPro Short QQQ,SQQQ,4347,4364,-0.38955,-17,127.35,553603186.71
02/03/2017,ProShares UltraPro Short QQQ,SQQQ,4364,4402,-0.86324,-38,127.35,555768186.52
02/02/2017,ProShares UltraPro Short QQQ,SQQQ,4402,4389,0.29620,13,127.35,560607597.86
02/01/2017,ProShares UltraPro Short QQQ,SQQQ,4389,4482,-2.07497,-93,127.35,558952009.77
01/31/2017,ProShares UltraPro Short QQQ,SQQQ,4482,4449,0.74174,33,127.35,570795832.26
01/30/2017,ProShares UltraPro Short QQQ,SQQQ,4449,4352,2.22886,97,130.35,579940185.57
01/27/2017,ProShares UltraPro Short QQQ,SQQQ,4352,4381,-0.66195,-29,130.35,567295951.36
01/26/2017,ProShares UltraPro Short QQQ,SQQQ,4381,4395,-0.31854,-14,130.35,571076186.33
01/25/2017,ProShares UltraPro Short QQQ,SQQQ,4395,4528,-2.93728,-133,130.35,572901127.35
01/24/2017,ProShares UltraPro Short QQQ,SQQQ,4528,4625,-2.09730,-97,130.35,590238067.04
01/23/2017,ProShares UltraPro Short QQQ,SQQQ,4625,4632,-0.15112,-7,128.35,593632301.25
01/20/2017,ProShares UltraPro Short QQQ,SQQQ,4632,4664,-0.68611,-32,128.35,594530806.5
01/19/2017,ProShares UltraPro Short QQQ,SQQQ,4664,4651,0.27951,13,128.37,598729654.82
01/18/2017,ProShares UltraPro Short QQQ,SQQQ,4651,4681,-0.64089,-30,127.37,592409811.4425
01/17/2017,ProShares UltraPro Short QQQ,SQQQ,4681,4641,0.86188,40,124.87,584528488.4675
01/13/2017,ProShares UltraPro Short QQQ,SQQQ,4641,4691,-1.06587,-50,123.37,572572085.7675
01/12/2017,ProShares UltraPro Short QQQ,SQQQ,4691,4668,0.49272,23,123.37,578740714.1425
01/11/2017,ProShares UltraPro Short QQQ,SQQQ,4668,4708,-0.84962,-40,123.37,575903145.09
01/10/2017,ProShares UltraPro Short QQQ,SQQQ,4708,4736,-0.59122,-28,121.12,570245047.79
01/09/2017,ProShares UltraPro Short QQQ,SQQQ,4736,4788,-1.08605,-52,118.25,560020479.68
01/06/2017,ProShares UltraPro Short QQQ,SQQQ,4788,4912,-2.52443,-124,114.5,548214353.19
01/05/2017,ProShares UltraPro Short QQQ,SQQQ,4912,4996,-1.68135,-84,109.5,537852051.56
01/04/2017,ProShares UltraPro Short QQQ,SQQQ,4996,5080,-1.65354,-84,109.5,547049847.23
01/03/2017,ProShares UltraPro Short QQQ,SQQQ,5080,5232,-2.90520,-152,109.5,556247642.9
12/30/2016,ProShares UltraPro Short QQQ,SQQQ,5232,5064,3.31754,168,114.37,598397273.16
12/29/2016,ProShares UltraPro Short QQQ,SQQQ,5064,5040,0.47619,24,118.25,598805681.82
12/28/2016,ProShares UltraPro Short QQQ,SQQQ,5040,4924,2.35581,116,118.25,595967740.2
12/27/2016,ProShares UltraPro Short QQQ,SQQQ,4924,5000,-1.52000,-76,118.25,582251022.37
12/23/2016,ProShares UltraPro Short QQQ,SQQQ,5000,5016,-0.31898,-16,117.75,588737837.5
12/22/2016,ProShares UltraPro Short QQQ,SQQQ,5016,4972,0.88496,44,117.75,590621798.58
12/21/2016,ProShares UltraPro Short QQQ,SQQQ,4972,4956,0.32284,16,118.37,588548405.61
12/20/2016,ProShares UltraPro Short QQQ,SQQQ,4956,5016,-1.19617,-60,118.37,586654444.53
12/19/2016,ProShares UltraPro Short QQQ,SQQQ,5016,5076,-1.18203,-60,119.5,599399798.58
12/16/2016,ProShares UltraPro Short QQQ,SQQQ,5076,5020,1.11554,56,119.5,606569652.63
12/15/2016,ProShares UltraPro Short QQQ,SQQQ,5020,5056,-0.71203,-36,119.5,599877788.85
12/14/2016,ProShares UltraPro Short QQQ,SQQQ,5056,5012,0.87789,44,119.25,602915701.28
12/13/2016,ProShares UltraPro Short QQQ,SQQQ,5012,5212,-3.83730,-200,119.25,597668808.31
12/12/2016,ProShares UltraPro Short QQQ,SQQQ,5212,5144,1.32193,68,108.62,566140821.81
12/09/2016,ProShares UltraPro Short QQQ,SQQQ,5144,5264,-2.27964,-120,107.25,551681487.22
12/08/2016,ProShares UltraPro Short QQQ,SQQQ,5264,5288,-0.45386,-24,104.37,549417195.32
12/07/2016,ProShares UltraPro Short QQQ,SQQQ,5288,5504,-3.92442,-216,101.37,536058136.94
12/06/2016,ProShares UltraPro Short QQQ,SQQQ,5504,5540,-0.64982,-36,102,561394611.52
12/05/2016,ProShares UltraPro Short QQQ,SQQQ,5540,5680,-2.46479,-140,103.75,574761523.95
12/02/2016,ProShares UltraPro Short QQQ,SQQQ,5680,5700,-0.35088,-20,103.75,589286183.4
12/01/2016,ProShares UltraPro Short QQQ,SQQQ,5700,5440,4.77941,260,108.12,616298634.75
11/30/2016,ProShares UltraPro Short QQQ,SQQQ,5440,5240,3.81679,200,108.12,588186767.2
11/29/2016,ProShares UltraPro Short QQQ,SQQQ,5240,5292,-0.98262,-52,108.12,566562253.7
11/28/2016,ProShares UltraPro Short QQQ,SQQQ,5292,5252,0.76161,40,106.12,561600627.21
11/25/2016,ProShares UltraPro Short QQQ,SQQQ,5252,5308,-1.05501,-56,106.12,557355724.51
11/23/2016,ProShares UltraPro Short QQQ,SQQQ,5308,5240,1.29771,68,106.12,563298588.29
11/22/2016,ProShares UltraPro Short QQQ,SQQQ,5240,5292,-0.98262,-52,106.12,556082253.7
11/21/2016,ProShares UltraPro Short QQQ,SQQQ,5292,5464,-3.14788,-172,105.5,558293127.21
11/18/2016,ProShares UltraPro Short QQQ,SQQQ,5464,5404,1.11029,60,105.5,576438708.82
11/17/2016,ProShares UltraPro Short QQQ,SQQQ,5404,5520,-2.10145,-116,105.5,570108854.77
11/16/2016,ProShares UltraPro Short QQQ,SQQQ,5520,5620,-1.77936,-100,104.62,577516572.6
11/15/2016,ProShares UltraPro Short QQQ,SQQQ,5620,5864,-4.16098,-244,104.62,587978829.35
11/14/2016,ProShares UltraPro Short QQQ,SQQQ,5864,5688,3.09423,176,108.5,636229735.82
11/11/2016,ProShares UltraPro Short QQQ,SQQQ,5688,5708,-0.35039,-20,109.37,622111163.94
11/10/2016,ProShares UltraPro Short QQQ,SQQQ,5708,5444,4.84938,264,109.37,624298615.29
11/09/2016,ProShares UltraPro Short QQQ,SQQQ,5444,5512,-1.23367,-68,110.87,603590257.47
11/08/2016,ProShares UltraPro Short QQQ,SQQQ,5512,5620,-1.92171,-108,110.87,611129592.06
11/07/2016,ProShares UltraPro Short QQQ,SQQQ,5620,6064,-7.32190,-444,110.87,623103829.35
11/04/2016,ProShares UltraPro Short QQQ,SQQQ,6064,5992,1.20160,72,114.75,695829249.32
11/03/2016,ProShares UltraPro Short QQQ,SQQQ,5992,5832,2.74348,160,117.5,704045424.46
11/02/2016,ProShares UltraPro Short QQQ,SQQQ,5832,5688,2.53165,144,117.5,685245813.66
11/01/2016,ProShares UltraPro Short QQQ,SQQQ,5688,5568,2.15517,120,121.62,691789163.94
10/31/2016,ProShares UltraPro Short QQQ,SQQQ,5568,5552,0.28818,16,121.12,674410455.84
10/28/2016,ProShares UltraPro Short QQQ,SQQQ,5552,5448,1.90896,104,121.12,672472494.76
10/27/2016,ProShares UltraPro Short QQQ,SQQQ,5448,5368,1.49031,80,121.12,659875747.74
10/26/2016,ProShares UltraPro Short QQQ,SQQQ,5368,5268,1.89825,100,121.12,650185942.34
10/25/2016,ProShares UltraPro Short QQQ,SQQQ,5268,5208,1.15207,60,121.12,638073685.59
10/24/2016,ProShares UltraPro Short QQQ,SQQQ,5208,5404,-3.62694,-196,119.37,621692331.54
10/21/2016,ProShares UltraPro Short QQQ,SQQQ,5404,5468,-1.17045,-64,119.37,645089354.77
10/20/2016,ProShares UltraPro Short QQQ,SQQQ,5468,5456,0.21994,12,119.37,652729199.09
10/19/2016,ProShares UltraPro Short QQQ,SQQQ,5456,5444,0.22043,12,120.87,659480728.28
10/18/2016,ProShares UltraPro Short QQQ,SQQQ,5444,5596,-2.71623,-152,120.87,658030257.47
10/17/2016,ProShares UltraPro Short QQQ,SQQQ,5596,5552,0.79251,44,119.25,667309387.73
10/14/2016,ProShares UltraPro Short QQQ,SQQQ,5552,5572,-0.35894,-20,119.25,662062494.76
10/13/2016,ProShares UltraPro Short QQQ,SQQQ,5572,5516,1.01523,56,119.25,664447446.11
10/12/2016,ProShares UltraPro Short QQQ,SQQQ,5516,5508,0.14524,8,119.25,657769582.33
10/11/2016,ProShares UltraPro Short QQQ,SQQQ,5508,5272,4.47648,236,119.87,660258101.79
10/10/2016,ProShares UltraPro Short QQQ,SQQQ,5272,5372,-1.86150,-100,120.5,635263175.86
10/07/2016,ProShares UltraPro Short QQQ,SQQQ,5372,5340,0.59925,32,120.5,647312932.61
10/06/2016,ProShares UltraPro Short QQQ,SQQQ,5340,5328,0.22523,12,120.5,643457010.45
10/05/2016,ProShares UltraPro Short QQQ,SQQQ,5328,5388,-1.11359,-60,120.5,642011039.64
10/04/2016,ProShares UltraPro Short QQQ,SQQQ,5388,5364,0.44743,24,120.5,649240893.69
10/03/2016,ProShares UltraPro Short QQQ,SQQQ,5364,5340,0.44944,24,120.5,646348952.07
09/30/2016,ProShares UltraPro Short QQQ,SQQQ,5340,5468,-2.34089,-128,118.5,632777010.45
09/29/2016,ProShares UltraPro Short QQQ,SQQQ,5468,5344,2.32036,124,118.5,647944699.09
09/28/2016,ProShares UltraPro Short QQQ,SQQQ,5344,5376,-0.59524,-32,118.5,633251000.72
09/27/2016,ProShares UltraPro Short QQQ,SQQQ,5376,5548,-3.10022,-172,118.5,637042922.88
09/26/2016,ProShares UltraPro Short QQQ,SQQQ,5548,5408,2.58876,140,118.87,659505004.49
09/23/2016,ProShares UltraPro Short QQQ,SQQQ,5408,5300,2.03774,108,118.87,642862845.04
09/22/2016,ProShares UltraPro Short QQQ,SQQQ,5300,5428,-2.35814,-128,118.87,630024607.75
09/21/2016,ProShares UltraPro Short QQQ,SQQQ,5428,5596,-3.00214,-168,119.87,650668296.39
09/20/2016,ProShares UltraPro Short QQQ,SQQQ,5596,5628,-0.56859,-32,119.87,670806887.73
09/19/2016,ProShares UltraPro Short QQQ,SQQQ,5628,5552,1.36888,76,118.87,669014809.89
09/16/2016,ProShares UltraPro Short QQQ,SQQQ,5552,5548,0.07210,4,118.87,659980494.76
09/15/2016,ProShares UltraPro Short QQQ,SQQQ,5548,5816,-4.60798,-268,116.37,645635004.49
09/14/2016,ProShares UltraPro Short QQQ,SQQQ,5816,5908,-1.55721,-92,115.62,672460852.58
09/13/2016,ProShares UltraPro Short QQQ,SQQQ,5908,5756,2.64072,152,116.62,689006128.79
09/12/2016,ProShares UltraPro Short QQQ,SQQQ,5756,6080,-5.32895,-324,118.5,682071998.53
09/09/2016,ProShares UltraPro Short QQQ,SQQQ,6080,5648,7.64873,432,119.37,725785210.4
09/08/2016,ProShares UltraPro Short QQQ,SQQQ,5648,5552,1.72911,96,119.37,674216261.24
09/07/2016,ProShares UltraPro Short QQQ,SQQQ,5552,5560,-0.14388,-8,119.37,662756494.76
09/06/2016,ProShares UltraPro Short QQQ,SQQQ,5560,5668,-1.90543,-108,118.87,660931475.3
09/02/2016,ProShares UltraPro Short QQQ,SQQQ,5668,5724,-0.97834,-56,115.75,656057212.59
09/01/2016,ProShares UltraPro Short QQQ,SQQQ,5724,5768,-0.76283,-44,115.75,662539076.37
08/31/2016,ProShares UltraPro Short QQQ,SQQQ,5768,5752,0.27816,16,115.75,667631969.34
08/30/2016,ProShares UltraPro Short QQQ,SQQQ,5752,5696,0.98315,56,115.75,665780008.26
08/29/2016,ProShares UltraPro Short QQQ,SQQQ,5696,5724,-0.48917,-28,114,649330144.48
08/26/2016,ProShares UltraPro Short QQQ,SQQQ,5724,5756,-0.55594,-32,110.5,632488076.37
08/25/2016,ProShares UltraPro Short QQQ,SQQQ,5756,5728,0.48883,28,108.75,625950998.53
08/24/2016,ProShares UltraPro Short QQQ,SQQQ,5728,5608,2.13980,120,108.12,619326066.64
08/23/2016,ProShares UltraPro Short QQQ,SQQQ,5608,5644,-0.63785,-36,108.12,606351358.54
08/22/2016,ProShares UltraPro Short QQQ,SQQQ,5644,5652,-0.14154,-8,105.87,597544770.97
08/19/2016,ProShares UltraPro Short QQQ,SQQQ,5652,5644,0.14174,8,104.87,592739751.51
08/18/2016,ProShares UltraPro Short QQQ,SQQQ,5644,5656,-0.21216,-12,103.62,584845770.97
08/17/2016,ProShares UltraPro Short QQQ,SQQQ,5656,5684,-0.49261,-28,103.62,586089241.78
08/16/2016,ProShares UltraPro Short QQQ,SQQQ,5684,5588,1.71797,96,102.5,582596173.67
08/15/2016,ProShares UltraPro Short QQQ,SQQQ,5588,5660,-1.27208,-72,102.5,572756407.19
08/12/2016,ProShares UltraPro Short QQQ,SQQQ,5660,5676,-0.28189,-16,102.5,580136232.05
08/11/2016,ProShares UltraPro Short QQQ,SQQQ,5676,5748,-1.25261,-72,102.5,581776193.13
08/10/2016,ProShares UltraPro Short QQQ,SQQQ,5748,5704,0.77139,44,102.5,589156017.99
08/09/2016,ProShares UltraPro Short QQQ,SQQQ,5704,5744,-0.69638,-40,102.5,584646125.02
08/08/2016,ProShares UltraPro Short QQQ,SQQQ,5744,5720,0.41958,24,99.87,573668027.72
08/05/2016,ProShares UltraPro Short QQQ,SQQQ,5720,5896,-2.98507,-176,99.37,568411086.1
08/04/2016,ProShares UltraPro Short QQQ,SQQQ,5896,5944,-0.80754,-48,98.25,579267657.98
08/03/2016,ProShares UltraPro Short QQQ,SQQQ,5944,6004,-0.99933,-60,98.25,583983541.22
08/02/2016,ProShares UltraPro Short QQQ,SQQQ,6004,5868,2.31766,136,98.25,589878395.27
08/01/2016,ProShares UltraPro Short QQQ,SQQQ,5868,5964,-1.60966,-96,95.12,558179226.09
07/29/2016,ProShares UltraPro Short QQQ,SQQQ,5964,6000,-0.60000,-36,92.25,550164492.57
07/28/2016,ProShares UltraPro Short QQQ,SQQQ,6000,6072,-1.18577,-72,89.87,539235405
07/27/2016,ProShares UltraPro Short QQQ,SQQQ,6072,6196,-2.00129,-124,89.87,545706229.86
07/26/2016,ProShares UltraPro Short QQQ,SQQQ,6196,6220,-0.38585,-24,89.25,552977928.23
07/25/2016,ProShares UltraPro Short QQQ,SQQQ,6220,6220,0.00000,0,89.25,555119869.85
07/22/2016,ProShares UltraPro Short QQQ,SQQQ,6220,6296,-1.20712,-76,88.25,548899869.85
07/21/2016,ProShares UltraPro Short QQQ,SQQQ,6296,6256,0.63939,40,88.25,555606684.98
07/20/2016,ProShares UltraPro Short QQQ,SQQQ,6256,6484,-3.51635,-228,86.5,541128782.28
07/19/2016,ProShares UltraPro Short QQQ,SQQQ,6484,6416,1.05985,68,86.12,558418727.67
07/18/2016,ProShares UltraPro Short QQQ,SQQQ,6416,6544,-1.95599,-128,84.25,540532393.08
07/15/2016,ProShares UltraPro Short QQQ,SQQQ,6544,6512,0.49140,32,84.25,551316081.72
07/14/2016,ProShares UltraPro Short QQQ,SQQQ,6512,6648,-2.04573,-136,83.12,541294159.56
07/13/2016,ProShares UltraPro Short QQQ,SQQQ,6648,6596,0.78836,52,80.12,532654828.74
07/12/2016,ProShares UltraPro Short QQQ,SQQQ,6596,6696,-1.49343,-100,80.12,528488455.23
07/11/2016,ProShares UltraPro Short QQQ,SQQQ,6696,6816,-1.76056,-120,78.12,523108711.98
07/08/2016,ProShares UltraPro Short QQQ,SQQQ,6816,7148,-4.64466,-332,74.37,506923420.08
07/07/2016,ProShares UltraPro Short QQQ,SQQQ,7148,7220,-0.99723,-72,71.37,510171112.49
07/06/2016,ProShares UltraPro Short QQQ,SQQQ,7220,7388,-2.27396,-168,68.87,497259937.35
07/05/2016,ProShares UltraPro Short QQQ,SQQQ,7388,7264,1.70705,124,68.87,508830528.69
07/01/2016,ProShares UltraPro Short QQQ,SQQQ,7264,7364,-1.35796,-100,61.25,444902330.32
06/30/2016,ProShares UltraPro Short QQQ,SQQQ,7364,7644,-3.66300,-280,61.25,451027087.07
06/29/2016,ProShares UltraPro Short QQQ,SQQQ,7644,8064,-5.20833,-420,57.12,436644905.97
06/28/2016,ProShares UltraPro Short QQQ,SQQQ,8064,8612,-6.36321,-548,56.25,453580384.32
06/27/2016,ProShares UltraPro Short QQQ,SQQQ,8612,8132,5.90261,480,61.12,526387551.31
06/24/2016,ProShares UltraPro Short QQQ,SQQQ,8132,7248,12.19647,884,63.62,517378718.91
06/23/2016,ProShares UltraPro Short QQQ,SQQQ,7248,7572,-4.27892,-324,73.25,530898369.24
06/22/2016,ProShares UltraPro Short QQQ,SQQQ,7572,7524,0.63796,48,73.25,554630581.11
06/21/2016,ProShares UltraPro Short QQQ,SQQQ,7524,7592,-0.89568,-68,76.87,578389197.87
06/20/2016,ProShares UltraPro Short QQQ,SQQQ,7592,7732,-1.81066,-140,76.87,583616532.46
06/17/2016,ProShares UltraPro Short QQQ,SQQQ,7732,7476,3.42429,256,79.12,611775691.91
06/16/2016,ProShares UltraPro Short QQQ,SQQQ,7476,7552,-1.00636,-76,79.62,595258314.63
06/15/2016,ProShares UltraPro Short QQQ,SQQQ,7552,7476,1.01659,76,82.12,620189629.76
06/14/2016,ProShares UltraPro Short QQQ,SQQQ,7476,7488,-0.16026,-12,82.12,613948314.63
06/13/2016,ProShares UltraPro Short QQQ,SQQQ,7488,7300,2.57534,188,82.12,614933785.44
06/10/2016,ProShares UltraPro Short QQQ,SQQQ,7300,7060,3.39943,240,82.12,599494742.75
06/09/2016,ProShares UltraPro Short QQQ,SQQQ,7060,7024,0.51253,36,82.12,579785326.55
06/08/2016,ProShares UltraPro Short QQQ,SQQQ,7024,7060,-0.50992,-36,81.25,570682914.12
06/07/2016,ProShares UltraPro Short QQQ,SQQQ,7060,7008,0.74201,52,81.25,573607826.55
06/06/2016,ProShares UltraPro Short QQQ,SQQQ,7008,7076,-0.96099,-68,81,567630953.04
06/03/2016,ProShares UltraPro Short QQQ,SQQQ,7076,6976,1.43349,100,81,573138787.63
06/02/2016,ProShares UltraPro Short QQQ,SQQQ,6976,7028,-0.73990,-52,81,565039030.88
06/01/2016,ProShares UltraPro Short QQQ,SQQQ,7028,7012,0.22818,16,78.75,553437904.39
05/31/2016,ProShares UltraPro Short QQQ,SQQQ,7012,7064,-0.73613,-52,78,546918943.31
05/27/2016,ProShares UltraPro Short QQQ,SQQQ,7064,7184,-1.67038,-120,75.87,535963816.82
05/26/2016,ProShares UltraPro Short QQQ,SQQQ,7184,7240,-0.77348,-56,75.87,545068524.92
05/25/2016,ProShares UltraPro Short QQQ,SQQQ,7240,7404,-2.21502,-164,73.62,533027388.7
05/24/2016,ProShares UltraPro Short QQQ,SQQQ,7404,7892,-6.18348,-488,73,540473989.77
05/23/2016,ProShares UltraPro Short QQQ,SQQQ,7892,7848,0.56065,44,71.12,561299302.71
05/20/2016,ProShares UltraPro Short QQQ,SQQQ,7848,8116,-3.30212,-268,67.62,530701909.74
05/19/2016,ProShares UltraPro Short QQQ,SQQQ,8116,7992,1.55155,124,66.25,537665257.83
05/18/2016,ProShares UltraPro Short QQQ,SQQQ,7992,8080,-1.08911,-88,66.25,529450559.46
05/17/2016,ProShares UltraPro Short QQQ,SQQQ,8080,7784,3.80267,296,66.25,535280345.4
05/16/2016,ProShares UltraPro Short QQQ,SQQQ,7784,8088,-3.75865,-304,64.62,503022065.42
05/13/2016,ProShares UltraPro Short QQQ,SQQQ,8088,8004,1.04948,84,64.12,518623325.94
05/12/2016,ProShares UltraPro Short QQQ,SQQQ,8004,7904,1.26518,100,64.12,513237030.27
05/11/2016,ProShares UltraPro Short QQQ,SQQQ,7904,7688,2.80957,216,64.12,506824773.52
05/10/2016,ProShares UltraPro Short QQQ,SQQQ,7688,8028,-4.23518,-340,64.12,492974298.94
05/09/2016,ProShares UltraPro Short QQQ,SQQQ,8028,8088,-0.74184,-60,64.12,514775971.89
05/06/2016,ProShares UltraPro Short QQQ,SQQQ,8088,8208,-1.46199,-120,64.12,518623325.94
05/05/2016,ProShares UltraPro Short QQQ,SQQQ,8208,8208,0.00000,0,64.12,526318034.04
05/04/2016,ProShares UltraPro Short QQQ,SQQQ,8208,8052,1.93741,156,64.12,526318034.04
05/03/2016,ProShares UltraPro Short QQQ,SQQQ,8052,7840,2.70408,212,64.12,516314913.51
05/02/2016,ProShares UltraPro Short QQQ,SQQQ,7840,8060,-2.72953,-220,64,501740929.2
04/29/2016,ProShares UltraPro Short QQQ,SQQQ,8060,7936,1.56250,124,64.62,520857894.05
04/28/2016,ProShares UltraPro Short QQQ,SQQQ,7936,7664,3.54906,272,68.5,543596695.68
04/27/2016,ProShares UltraPro Short QQQ,SQQQ,7664,7480,2.45989,184,68.5,524965357.32
04/26/2016,ProShares UltraPro Short QQQ,SQQQ,7480,7376,1.40998,104,68.5,512361804.9
04/25/2016,ProShares UltraPro Short QQQ,SQQQ,7376,7376,0.00000,0,68.5,505238057.88
04/22/2016,ProShares UltraPro Short QQQ,SQQQ,7376,7064,4.41676,312,68.5,505238057.88
04/21/2016,ProShares UltraPro Short QQQ,SQQQ,7064,7068,-0.05659,-4,68.5,483866816.82
04/20/2016,ProShares UltraPro Short QQQ,SQQQ,7068,7084,-0.22586,-16,68,480606807.09
04/19/2016,ProShares UltraPro Short QQQ,SQQQ,7084,6936,2.13379,148,69,488778768.17
04/18/2016,ProShares UltraPro Short QQQ,SQQQ,6936,7056,-1.70068,-120,66.75,462961128.18
04/15/2016,ProShares UltraPro Short QQQ,SQQQ,7056,7004,0.74243,52,66.75,470970836.28
04/14/2016,ProShares UltraPro Short QQQ,SQQQ,7004,7004,0.00000,0,66.75,467499962.77
04/13/2016,ProShares UltraPro Short QQQ,SQQQ,7004,7288,-3.89682,-284,64.25,449989962.77
04/12/2016,ProShares UltraPro Short QQQ,SQQQ,7288,7476,-2.51471,-188,63.5,462770271.94
04/11/2016,ProShares UltraPro Short QQQ,SQQQ,7476,7396,1.08167,80,62.62,468166314.63
04/08/2016,ProShares UltraPro Short QQQ,SQQQ,7396,7396,0.00000,0,60.87,450213509.23
04/07/2016,ProShares UltraPro Short QQQ,SQQQ,7396,7076,4.52233,320,60.87,450213509.23
04/06/2016,ProShares UltraPro Short QQQ,SQQQ,7076,7440,-4.89247,-364,60.87,430734287.63
04/05/2016,ProShares UltraPro Short QQQ,SQQQ,7440,7244,2.70569,196,60.5,450101902.2
04/04/2016,ProShares UltraPro Short QQQ,SQQQ,7244,7152,1.28635,92,60.5,438244378.97
04/01/2016,ProShares UltraPro Short QQQ,SQQQ,7152,7392,-3.24675,-240,59.62,426420602.76
03/31/2016,ProShares UltraPro Short QQQ,SQQQ,7392,7356,0.48940,36,58.75,434262018.96
03/30/2016,ProShares UltraPro Short QQQ,SQQQ,7356,7472,-1.55246,-116,58.75,432147106.53
03/29/2016,ProShares UltraPro Short QQQ,SQQQ,7472,7848,-4.79103,-376,59.62,445499824.36
03/28/2016,ProShares UltraPro Short QQQ,SQQQ,7848,7808,0.51230,40,55.75,437506909.74
03/24/2016,ProShares UltraPro Short QQQ,SQQQ,7808,7824,-0.20450,-16,55.75,435277007.04
03/23/2016,ProShares UltraPro Short QQQ,SQQQ,7824,7644,2.35479,180,56.5,442036968.12
03/22/2016,ProShares UltraPro Short QQQ,SQQQ,7644,7696,-0.67568,-52,54.25,414668405.97
03/21/2016,ProShares UltraPro Short QQQ,SQQQ,7696,7784,-1.13052,-88,52.75,405945279.48
03/18/2016,ProShares UltraPro Short QQQ,SQQQ,7784,7840,-0.71429,-56,51.25,398911065.42
03/17/2016,ProShares UltraPro Short QQQ,SQQQ,7840,7816,0.30706,24,51.25,401780929.2
03/16/2016,ProShares UltraPro Short QQQ,SQQQ,7816,8024,-2.59222,-208,51.25,400550987.58
03/15/2016,ProShares UltraPro Short QQQ,SQQQ,8024,8024,0.00000,0,51.25,411210481.62
03/14/2016,ProShares UltraPro Short QQQ,SQQQ,8024,8056,-0.39722,-32,51.25,411210481.62
03/11/2016,ProShares UltraPro Short QQQ,SQQQ,8056,8504,-5.26811,-448,49.37,397745403.78
03/10/2016,ProShares UltraPro Short QQQ,SQQQ,8504,8468,0.42513,36,48.87,415612314.02
03/09/2016,ProShares UltraPro Short QQQ,SQQQ,8468,8636,-1.94535,-168,50.37,426554901.59
03/08/2016,ProShares UltraPro Short QQQ,SQQQ,8636,8412,2.66286,224,50.37,435017492.93
03/07/2016,ProShares UltraPro Short QQQ,SQQQ,8412,8268,1.74165,144,49.75,418476537.81
03/04/2016,ProShares UltraPro Short QQQ,SQQQ,8268,8288,-0.24131,-20,49.37,408212388.09
03/03/2016,ProShares UltraPro Short QQQ,SQQQ,8288,8236,0.63137,52,49.37,409199839.44
03/02/2016,ProShares UltraPro Short QQQ,SQQQ,8236,8240,-0.04854,-4,49.37,406632465.93
03/01/2016,ProShares UltraPro Short QQQ,SQQQ,8240,9104,-9.49033,-864,49.37,406829956.2
02/29/2016,ProShares UltraPro Short QQQ,SQQQ,9104,8888,2.43024,216,45.25,411933854.52
02/26/2016,ProShares UltraPro Short QQQ,SQQQ,8888,8856,0.36134,32,42.25,375496379.94
02/25/2016,ProShares UltraPro Short QQQ,SQQQ,8856,9120,-2.89474,-264,42.25,374144457.78
02/24/2016,ProShares UltraPro Short QQQ,SQQQ,9120,9376,-2.73038,-256,42.25,385297815.6
